Name,Address,Postcode,Type,Latitude,Longitude,Category,Rating
Fornino- Greenpoint,849 Manhattan Ave,11222,pizza,40.728949,-73.953999,restaurant,4.5
Bawarchi Indian Cuisine,1396 Madison Ave,10029,indian,40.78787,-73.95403,restaurant,3.5
136th and Broadway Taco Cart,Broadway & W 136th St,10031,mexican,40.82081319,-73.95404958,restaurant,4
The Brew Inn,924 Manhattan Ave,11222,american,40.731044,-73.954101,restaurant,4
Namaste,1448 1st Ave,10021,indian,40.76985,-73.95412,restaurant,4
Fushimi Williamsburg,475 Driggs Ave,11211,japanese,40.718827,-73.954131,restaurant,4
Bombay Grill,1176 Bedford Ave,11216,indian,40.6839,-73.9541799,restaurant,4.5
Amura Japanese,1567 2nd Ave,10028,japanese,40.775001,-73.9542,restaurant,4
"Tribeca New Music, Inc.","640 West 139th Street, Apt. 60",10031,Music,40.823048,-73.954211,cultural_center,-1
Wei Williamsburg,145 Borinquen Pl,11211,chinese,40.7107868,-73.9542168,restaurant,4
Something Sweet,4910 Vernon Blvd,11101,dessert,40.74315,-73.95426,restaurant,4
Hutch & Waldo,247 E 81st St,10028,brunch,40.77485,-73.95428,restaurant,4
Friducha,946 Manhattan Ave,11222,mexican,40.73152,-73.95432,restaurant,4
Casa Enrique,5-48 49th Ave,11101,brunch,40.74340434,-73.95435037,restaurant,4.5
Pitchounette81,245 East 81st St,10028,seafood,40.77496,-73.95437,restaurant,4.5
Good Taste Restaurant,3371 Broadway,10031,chinese,40.8214624,-73.9543845,restaurant,3.5
Bar Velo Brooklyn,394 Broadway,11211,healthy,40.707069,-73.954429,restaurant,3.5
San Matteo Pizzeria e Cucina,1559 2nd Ave,10028,pizza,40.7746799,-73.95443,restaurant,4
"Stolen Chair Theatre Company, Inc.","64 East 94th Street, Apt. 5G",10128,Theater,40.78564,-73.954461,cultural_center,-1
Sama Street,988 Manhattan Ave,11222,thai,40.73287,-73.95448,restaurant,3
"Rejoicensemble, Inc.",1877 Ocean Avenue Suite 1E,11230,Music,40.615772,-73.954501,cultural_center,-1
Xi'an Famous Foods,328 E 78th St,10075,chinese,40.77197,-73.95452,restaurant,4
Luke's Lobster Upper East Side,242 E 81st St,10028,seafood,40.77473085,-73.95454919,restaurant,4
Thai Cafe,925 Manhattan Ave,11222,thai,40.73104,-73.95456,restaurant,4
Jaiya,1553 2nd Ave,10075,thai,40.774553,-73.954563,restaurant,2.5
Shipwreck Gourmet Fish Boutique,1049 Bedford Ave,11216,seafood,40.6881156,-73.9546684,restaurant,4.5
Takumen,5-50 50th Ave,11101,vietnamese,40.74259,-73.9546699,restaurant,4
Brooklyn Whiskers - Greenpoint,1008 Manhattan Ave,11222,healthy,40.73333547,-73.95469069,restaurant,4.5
Pelicana Chicken,941 Manhattan Ave,11222,korean,40.731408,-73.954702,restaurant,4.5
Peking Kitchen II,2162 8th Ave,10026,chinese,40.80479,-73.954735,restaurant,3.5
Pizza Stop,2166 Frederick Douglass Blvd,10026,pizza,40.80480584,-73.95473901,restaurant,3.5
King Of The Sea,1102 Bedford Ave,11216,seafood,40.687,-73.95479,restaurant,4
KanaHashi,981 Manhattan Ave,11222,japanese,40.73263,-73.95482,restaurant,5
Campagnola Restaurant,1382 1st Ave,10021,italian,40.768817,-73.954833,restaurant,4
Moloko,705 Myrtle Ave,11205,american,40.69496901,-73.954842,restaurant,4
The Tasting Room,108 Dobbin,11222,healthy,40.72553515,-73.95485663,restaurant,4
Jungle Cafe,131 Greenpoint Ave,11222,healthy,40.730358,-73.954885,restaurant,4
sweetgreen,1500 3rd Ave,10028,healthy,40.77801188,-73.95489168,restaurant,3.5
Bombay Chowk,1378 1st Ave,10021,indian,40.76873,-73.9549,restaurant,4
Gourmandises de France,1437 1st Ave,10021,dessert,40.76955,-73.95494,restaurant,4
Cantina Taqueria & Tequila Bar,1838 7th Ave,10026,mexican,40.80030634,-73.9549569,restaurant,3.5
Esme,999 Manhattan Ave,11222,brunch,40.73320339,-73.95496677,restaurant,3.5
Afghan Kabab and Grill House,1015 Manhattan Ave,11222,indian,40.73359,-73.95498,restaurant,3.5
presto fresh mexican,429 W 125th St,10027,mexican,40.81221,-73.95502,restaurant,3.5
Heidi's House By The Side Of The Road,308 E 78th St,10075,seafood,40.772189,-73.955029,restaurant,3
Agra Taj Mahal,1005 Manhattan Ave,11222,indian,40.7332729,-73.9550299,restaurant,4
Orwasher's,308 East 78th St,10075,dessert,40.772197,-73.955062,restaurant,4
Numero 28 Pizzeria - New York,1431 1st Ave,10021,pizza,40.76936,-73.95508,restaurant,4
Milk And Roses,1110 Manhattan Ave,11222,brunch,40.7364097,-73.9550825,restaurant,4
The Sweet Shop NYC,404 E 73rd St,10021,dessert,40.768054,-73.955091,restaurant,4
Triangolo Pizza,1017 Manhattan Ave,11222,pizza,40.73357,-73.955116,restaurant,4
Bombay Heights,1070 Bedford Ave,11216,indian,40.688221,-73.955137,restaurant,4.5
"Arcos Orchestra, Ltd.",17 E 96th St 14B,10128,Music,40.78765,-73.955138,cultural_center,-1
Levain Bakery,2167 Frederick Douglass Blvd,10026,dessert,40.8049739,-73.9551513,restaurant,3.5
Ashbox,1154 Manhattan Ave,11222,japanese,40.738267,-73.955158,restaurant,4
Acapulco,1116 Manhattan Ave,11222,mexican,40.7367,-73.95517,restaurant,4.5
Ria Bella Pizza,1049 Manhattan Ave,11222,pizza,40.73477488,-73.95520508,restaurant,4
The Royal Brooklyn,1025 Manhattan Ave,11222,american,40.734047,-73.955227,restaurant,4
Anand Indian Cuisine,304 E 78th St,10075,indian,40.77228,-73.95525,restaurant,4
Brain Food The Smart Kitchen,967 Bedford Ave,11205,healthy,40.69107,-73.95528,restaurant,4.5
Stonefruit Espresso + Kitchen,1058 Bedford Ave,11205,healthy,40.688793,-73.955299,restaurant,4.5
"Diller-Quaile School of Music, Inc.",24 East 95th Street,10128,Music,40.786829,-73.955341,cultural_center,-1
Juice Press,1474 3rd Ave,10028,healthy,40.77716311,-73.95537467,restaurant,4
Cannelle LIC,5-11 47th Ave,11101,dessert,40.746326,-73.955408,restaurant,4
Ollies To Go,307 E 77th St,10075,chinese,40.771918,-73.955451,restaurant,4
Gertie,58 Marcy Ave,11211,brunch,40.71238954,-73.95545343,restaurant,4.5
Milk Bar Williamsburg,382 Metropolitan Ave,11211,dessert,40.71389,-73.9554547,restaurant,4
Taco Santana,301 Keap St,11211,mexican,40.70791868,-73.95545876,restaurant,4
The Crabby Shack,613 Franklin Ave,11238,seafood,40.67735014,-73.95546715,restaurant,4
Oxomoco,128 Greenpoint Ave,11222,mexican,40.7299099,-73.95548,restaurant,3.5
Lusardi's,1494 2nd Ave,10075,italian,40.7724199,-73.9555,restaurant,4.5
Two Lizards Mexican Bar & Grill,1365 1st Ave,10021,mexican,40.768857,-73.955524,restaurant,4
The Bedford,110 Bedford Ave,11249,brunch,40.720019,-73.9555259,restaurant,4
Savory Thai,378 Metropolitan Ave,11211,thai,40.71395,-73.95554,restaurant,4
Le Fanfare,1103 Manhattan Ave,11222,italian,40.736202,-73.955558,restaurant,4
The Commodore,366 Metropolitan Ave,11211,american,40.71382571,-73.95560503,restaurant,4
Rosa's Pizza,374 Metropolitan Ave,11211,pizza,40.7139499,-73.95563,restaurant,4
Brooklyn Kolache,520 Dekalb Ave,11205,dessert,40.69079131,-73.95564795,restaurant,5
Uva,1486 2nd Ave,10075,brunch,40.7722,-73.95566,restaurant,4.5
Lolo's Seafood Shack,303 W 116th St,10026,seafood,40.80486,-73.95567,restaurant,3.5
Sojourn,244 E 79th St,10075,brunch,40.77343,-73.95568,restaurant,4.5
Cheech & Peppe's,1484 2nd Ave,10075,pizza,40.77216246,-73.95568047,restaurant,4
New Aroma Chinese Restaurant,465 W 125th St,10027,chinese,40.81321716,-73.95570374,restaurant,3.5
Emmy Squared - Brooklyn,364 Grand St,11211,pizza,40.712168,-73.955707,restaurant,4.5
Friends of City Reliquary Incorporated,370 Metropolitan Avenue,11211,Museum,40.714077,-73.955711,cultural_center,-1
Sarabeth's East,1295 Madison Ave,10128,brunch,40.78481,-73.95575,restaurant,5
BLVD Bistro,2149 Frederick Douglass Blvd,10026,brunch,40.8043626,-73.9557515,restaurant,4.5
Shalom Japan,310 S 4th St,11211,japanese,40.7091679,-73.9558028,restaurant,4
Our Place China Chalet,242 E 79th St,10075,chinese,40.7733383,-73.9558029,restaurant,4
Table d'Hôte,44 E 92nd St,10128,brunch,40.78447,-73.95581,restaurant,4
Pil Pil,265 E 78th St,10075,brunch,40.7728412,-73.9558687,restaurant,4
Calexico,1491 2nd Ave,10075,brunch,40.77259,-73.95588,restaurant,4
Hart's Restaurant,506 Franklin Ave,11238,seafood,40.681458,-73.955893,restaurant,4
Pascalou,1308 Madison Ave,10128,seafood,40.78521,-73.95595,restaurant,4
Brooklyn Ice Cream Factory,97 Commercial St,11222,dessert,40.737773,-73.956031,restaurant,4
Boqueria UES,1460 2nd Ave,10075,brunch,40.771522,-73.956073,restaurant,4
fresh&co,1260 Lexington Ave,10021,healthy,40.77888982,-73.95608773,restaurant,4.5
Four Seasons Bakery & Juice Bar,2281 Church Ave,11226,healthy,40.65064,-73.95609,restaurant,4
Charm Thai Express,1346 Amsterdam Ave,10027,chinese,40.81390286,-73.9561227,restaurant,4.5
Juice Press,1296 Madison Ave,10128,healthy,40.7848242,-73.9561548,restaurant,4.5
Screamer’s Pizzeria,685 Franklin Ave,11238,pizza,40.67512,-73.95623,restaurant,4
Nora Thai,176 N 9th St,11211,vietnamese,40.71864,-73.95625,restaurant,4.5
Mexicue,1429 3rd Ave,10028,mexican,40.77536,-73.95628,restaurant,4
Maharaja Palace,2113 Frederick Douglass Blvd,10026,indian,40.80330657,-73.95628462,restaurant,4
Mysttik Masaala,4702 5th St,11101,indian,40.74575951,-73.95629991,restaurant,4
Harmony,390 Manhattan Ave,10026,healthy,40.805328,-73.956306,restaurant,4
Skinny's Cantina,4705 Center Blvd,11109,mexican,40.74571587,-73.95631313,restaurant,3.5
Cafe Frederick,2104 Frederick Douglass Blvd,10026,brunch,40.8030219,-73.9563781,restaurant,3.5
La cafette,103 Havemeyer St,11211,brunch,40.71323,-73.95638,restaurant,4
El Almacen,557 Driggs Ave,11211,seafood,40.71679,-73.9564,restaurant,4
Woops!,548 Driggs Ave,11211,dessert,40.717251,-73.956409,restaurant,3.5
Luanne's Wild Ginger Franklin,676 Franklin Ave,11238,healthy,40.67538993,-73.95642009,restaurant,4
Flex Mussels,174 East 82nd St,10028,seafood,40.77637,-73.95646,restaurant,3.5
PaPa Thai Cuisine,2115 Frederick Douglass Blvd,10026,thai,40.80346,-73.95647,restaurant,4.5
Have & Meyer,103 Havemeyer St,11211,italian,40.71326878,-73.9564744,restaurant,4.5
Gandhi Fine Indian Cuisine,2032 Bedford Ave,11226,indian,40.6552099,-73.95648,restaurant,4
Cafe Noi,1465 2nd Ave,10075,brunch,40.77168,-73.95649,restaurant,4.5
Melba's,300 W 114th St,10026,brunch,40.80314688,-73.95650692,restaurant,4
Diwan Grill Indian Cuisine,678 Franklin Ave,11238,indian,40.675363,-73.956548,restaurant,2.5
Calaca,139 Putnam Ave,11238,mexican,40.6834,-73.95655,restaurant,4
Gueros,605 Prospect Pl,11238,mexican,40.67521,-73.95657,restaurant,4
Maiella,4610 Center Blvd,11109,seafood,40.74704166,-73.956579,restaurant,3
Taco Chulo,318 Grand St,11211,mexican,40.71259,-73.95661,restaurant,4.5
Acme Smoked Fish,30 Gem St,11222,seafood,40.72542,-73.95662,restaurant,3.5
Famous Famiglia Pizzeria,1248 Lexington Ave,10028,pizza,40.778337,-73.956623,restaurant,3.5
Hong Kong Cafe,357 Franklin Ave,11238,chinese,40.687267,-73.95667,restaurant,4.5
Toloache 82nd,166 E 82nd St,10028,mexican,40.77648,-73.95669,restaurant,4.5
Szechuan Garden Kitchen,2076 8th Ave,10026,chinese,40.802006,-73.956726,restaurant,4.5
RDV Rendezvous,2072 Frederick Douglass Blvd,10026,dessert,40.80204066,-73.9567729,restaurant,3
The Counting Room,44 Berry St,11211,american,40.72102844,-73.95678964,restaurant,4.5
Thai @ Lex,1244 Lexington Ave,10028,thai,40.778142,-73.956807,restaurant,3.5
sweetgreen,1321 1st Ave,10021,healthy,40.76712828,-73.95684622,restaurant,4
Pig Heaven,1420 3rd Ave,10028,chinese,40.77544,-73.95686,restaurant,4
Vinnie's Pizzeria,148 Bedford Ave,11211,pizza,40.718925,-73.956878,restaurant,3.5
By The Way Bakery,1236 Lexington Ave,10028,dessert,40.7779327,-73.9569132,restaurant,4
Xi'an Town,165 Bedford Ave,11211,chinese,40.71841,-73.95694,restaurant,3.5
Hunky Dory,747 Franklin Ave,11238,brunch,40.67308,-73.95695,restaurant,4
Mable's Smokehouse & Banquet Hall,44 Berry St,11249,american,40.72118902,-73.95700045,restaurant,4.5
Sabor A Mexico,233 E 77th St,10021,mexican,40.772556,-73.957035,restaurant,4
Lotus Vegetarian,2249 Church Ave,11226,healthy,40.650682,-73.957049,restaurant,4
Dough,448 Franklin Ave,11205,dessert,40.68906991,-73.95710775,restaurant,3.5
Chavela's,736 Franklin Ave,11238,mexican,40.67347,-73.95711,restaurant,5
Caffe Buon Gusto,236 E 77th St,10075,italian,40.77249,-73.95713,restaurant,4.5
Pellettieri Stone Carvers' Academy,"114 morningside drive, apartment 52",10027,Visual Arts,40.80991,-73.957157,cultural_center,-1
Saba's Pizza - UPPER EAST,1217 Lexington Ave,10128,pizza,40.77711,-73.95716,restaurant,5
Barboncino Pizza & Bar,781 Franklin Ave,11238,pizza,40.67206,-73.95717,restaurant,5
"Broadway Housing Communities, Inc.",583 Riverside Drive,10031,Visual Arts,40.821356,-73.957193,cultural_center,-1
Paulie Gee's Slice Shop,110 Franklin St,11222,pizza,40.72836,-73.9572,restaurant,5
Little Choc Apothecary,141 Havemeyer St,11211,healthy,40.71192,-73.95721,restaurant,4
Jewish Museum,1109 Fifth Avenue,10128,Museum,40.785298,-73.957263,cultural_center,-1
THEP Thai Restaurant,1439 2nd Ave,10021,japanese,40.77078,-73.95727,restaurant,4
The Four Horsemen,295 Grand St,11211,american,40.71305,-73.95732,restaurant,4.5
Pearl Indian Food,738 Franklin Ave,11238,indian,40.673183,-73.957329,restaurant,4
Cent'Anni,742 Franklin Ave,11238,italian,40.67309074,-73.95734922,restaurant,4
Sweet Chick,164 Bedford Ave,11211,brunch,40.718423,-73.9574279,restaurant,4
Anna Maria Pizza,179 Bedford Ave,11211,pizza,40.71795372,-73.9574499,restaurant,4
Cerveceria Havemeyer,149 Havemeyer St,11211,mexican,40.7116974,-73.9574585,restaurant,4.5
Bozu,296 Grand St,11211,korean,40.7129,-73.95749,restaurant,4.5
BLVD Wine Bar,4720 Center Blvd,11109,brunch,40.74596,-73.9575,restaurant,4.5
Bakeri,105 Freeman St,11222,dessert,40.73431,-73.95753,restaurant,3
Vamos Al Tequila,162 Franklin St,11222,mexican,40.73079,-73.95753,restaurant,4.5
Mama Pho,172 Bedford Ave,11249,vietnamese,40.71816,-73.95754,restaurant,4.5
AAMC Foundation,174 East 80th Street,10075,Visual Arts,40.77528,-73.957562,cultural_center,-1
B Cafe East,240 E 75th St,10021,brunch,40.7709199,-73.95759,restaurant,4
Up Thai,1411 2nd Ave,10021,vietnamese,40.76982759,-73.95763309,restaurant,4
Kome Waza,1275 1st Ave,10065,japanese,40.76585,-73.95765,restaurant,3
Patsy's Pizzeria,1279 1st Ave,10065,pizza,40.76586802,-73.95766011,restaurant,4.5
Go! Go! Curry!,567 W 125th St,10027,japanese,40.8156108,-73.957681,restaurant,4
West Place,1288 Amsterdam Ave,10027,chinese,40.8116735,-73.957693,restaurant,3.5
Panda Express,1277 1st Ave,10021,vietnamese,40.76581723,-73.95777293,restaurant,4
Bigoi Venezia,1415 2nd Ave,10021,italian,40.770036,-73.9577755,restaurant,3.5
Kabob Shack,182 Havemeyer St,11211,indian,40.71066354,-73.95778305,restaurant,4.5
-321° Ice Cream Shop,288 Grand St,11211,dessert,40.7129,-73.95779,restaurant,5
Ganni's Pizza,652 Myrtle Ave,11205,pizza,40.69419,-73.957809,restaurant,4.5
Nikko,1280 Amsterdam Ave,10027,japanese,40.81156,-73.95781,restaurant,4
"Coalition to Preserve Reggae Music, Inc.",1199 Ocean Avenue,11230,Music,40.633332,-73.957818,cultural_center,-1
Franklin Pizza,109 Franklin St,11222,pizza,40.729684,-73.957827,restaurant,4
L'industrie Pizzeria,254 S 2nd St,11211,pizza,40.71162,-73.95783,restaurant,4.5
Memphis Seoul,569 Lincoln Pl,11238,korean,40.6716953,-73.9578342,restaurant,5
Anella,222 Franklin St,11222,american,40.73327,-73.95786,restaurant,3.5
De Mole,2 Hope St,11211,mexican,40.71377,-73.95786,restaurant,4
"Cooper-Hewitt, National Design Museum",2 East 91st Street,10128,Museum,40.784607,-73.957866,cultural_center,-1
Mission Ceviche,1400 2nd Ave,10021,seafood,40.7692325,-73.9578759,restaurant,4
Extra Fancy,302 Metropolitan Ave,11211,seafood,40.71446434,-73.95791746,restaurant,4
Aita Trattoria,798A Franklin Ave,11238,italian,40.67120951,-73.95792556,restaurant,4
Tri Dim Shanghai,1378 3rd Ave,10075,chinese,40.77395,-73.95793,restaurant,4
Vera Cruz,195 Bedford Ave,11211,mexican,40.71729,-73.9579399,restaurant,4.5
99c Pizza,297 Broadway,11211,pizza,40.70855457,-73.95796892,restaurant,3.5
Madre,214 Franklin St,11222,american,40.73311,-73.95798,restaurant,4.5
Persepolis,1407 2nd Ave,10021,healthy,40.76984,-73.958015,restaurant,4.5
HARBS - Upper East Side,1374 3rd Ave,10075,dessert,40.7738299,-73.9580299,restaurant,4.5
"Circus Amok, Inc.","190 Bedford Avenue, Apt. 213",11211,Theater,40.717564,-73.958031,cultural_center,-1
Black Star Bakery & Cafe,2-10 50th Ave,11101,dessert,40.7433494,-73.9580353,restaurant,3.5
Ital Kitchen,1032 Union St,11225,healthy,40.66962,-73.95804,restaurant,4.5
Egg Shop,138 N 8th St,11249,brunch,40.71882378,-73.95811524,restaurant,5
Sushi Noz,181 E 78th St,10075,japanese,40.77385,-73.95813,restaurant,3.5
Padoca Bakery,359 E 68th St,10065,dessert,40.7654836,-73.9581354,restaurant,3.5
"School News Nationwide, Inc.",1068 Fulton Street,11238,Visual Arts,40.68164,-73.958137,cultural_center,-1
Javelina,1395 2nd Ave,10021,mexican,40.7694,-73.95816,restaurant,4
Dun Huang - Upper West,1268 Amsterdam Ave,10027,chinese,40.81106,-73.95818,restaurant,3.5
Max Soha,1274 Amsterdam Ave,10027,italian,40.811302,-73.958183,restaurant,4
3 ROOTS,159 Franklin St,11222,healthy,40.731858,-73.9582159,restaurant,5
Cafe Alula,252 Franklin St,11222,brunch,40.73461,-73.95822,restaurant,3.5
Effy's Kitchen,1393B  2nd Ave,10029,brunch,40.7693069,-73.95823,restaurant,3.5
Rangoli Exquisite Indian Cuisine,1393 A 2nd Ave,10021,indian,40.7693,-73.95823,restaurant,4
Di An Di,68 Greenpoint Ave,11222,vietnamese,40.729526,-73.958244,restaurant,4.5
Rustik Tavern,471 Dekalb Ave,11205,american,40.690801,-73.958279,restaurant,4
Mahal Kita,184 Havemeyer St,11211,indian,40.7106773,-73.9582807,restaurant,4
Butter & Scotch,818 Franklin Ave,11225,dessert,40.66989391,-73.95832208,restaurant,3.5
Barton G,400 E 67th St,10065,seafood,40.76449,-73.95838,restaurant,4
Shanghai,1388 2nd Ave,10021,chinese,40.768291,-73.958381,restaurant,3.5
Oaxaca Taqueria,1264 Amsterdam Ave,10027,mexican,40.81103134,-73.95838165,restaurant,4.5
Bar314,1260 Amsterdam Ave,10027,italian,40.810854,-73.958384,restaurant,3
Franklin820,820 Franklin Ave,11225,american,40.66995,-73.95839,restaurant,4.5
Midnights,149 N 6th St,11249,american,40.71748,-73.95843,restaurant,4.5
Xixa,241 S 4th St,11211,mexican,40.7104,-73.95854,restaurant,4
Bluestone Lane,1085 5th Ave,10128,brunch,40.78376038,-73.95855038,restaurant,4.5
Spice Saigon,1237 1st Ave,10065,chinese,40.76456218,-73.95857277,restaurant,4.5
Musica Viva Inc.,1157 Lexington Ave,10075,Music,40.775377,-73.95858,cultural_center,-1
MidiCi Neapolitan Pizza,174 N 4th St,11211,pizza,40.71529,-73.95858,restaurant,4
Ako,205 Bedford Ave,11211,japanese,40.7169049,-73.9585858,restaurant,4
Silver Factory,270 South 5th St,11211,american,40.709227,-73.958598,restaurant,4
Oregano,102 Berry St,11249,italian,40.7190165,-73.9586248,restaurant,3.5
Pokébāb,209 Bedford Ave,11211,korean,40.71683,-73.95866,restaurant,4
Surf Bar,139 N 6th St,11249,seafood,40.71770485,-73.95866517,restaurant,4
Candle 79,154 E 79th St,10075,vietnamese,40.774627,-73.958697,restaurant,4
Pizza Park,1233 1st Ave,10021,pizza,40.76438072,-73.95870566,restaurant,3.5
Red Bowl,208 Bedford Ave,11211,chinese,40.71704939,-73.95876218,restaurant,4
Jin Ramen - West Harlem,3183 Broadway,10027,korean,40.8154774,-73.9587672,restaurant,4
National Academy of Design,1083 Fifth Avenue,10128,Museum,40.78377,-73.958781,cultural_center,-1
Element Seafood,50 Franklin Ave,11205,seafood,40.6975698,-73.9588118,restaurant,4.5
Williamsburg Thai Cuisine,212 Bedford Ave,11249,thai,40.71699,-73.9588799,restaurant,4
Don Filippo Restaurant,1133 Lexington Ave,10021,pizza,40.774562,-73.958892,restaurant,4.5
Tang's Garden,1328 3rd Ave,10021,chinese,40.7722574,-73.9589547,restaurant,3.5
Joe's Pizza,216 Bedford Ave,11249,pizza,40.71691,-73.958987,restaurant,4
"Booklyn, Inc.",37 Greenpoint Avenue,11222,Visual Arts,40.729756,-73.958998,cultural_center,-1
Tenny & Betsy - Tea and Pop-Ups,197 E 76th St,10021,dessert,40.77258,-73.95903,restaurant,4
New York Conservatory of Music,321 East 69th Street,10021,Music,40.766583,-73.95908,cultural_center,-1
Angkor Cambodian Bistro,408 E 64th St,10065,seafood,40.76226,-73.95914,restaurant,3.5
The Candle Cafe,1307 3rd Ave,10021,vietnamese,40.771434,-73.959146,restaurant,3.5
Sliced By Harlem Pizza,1215 Amsterdam Ave,10027,pizza,40.80909,-73.95918,restaurant,3.5
Zawa Japanese,354 E 66th St,10065,japanese,40.76397,-73.9592,restaurant,2.5
Il Divo,1347 2nd Ave At E 71st St,10021,italian,40.76816,-73.959204,restaurant,4
Tom's Delicious Pizza,3161 Broadway,10027,pizza,40.81486,-73.95923,restaurant,5
sweetgreen,162 N 4th St,11211,healthy,40.71580379,-73.95923398,restaurant,4
Afghan Kebab House II,1345 2nd Ave,10021,indian,40.768066,-73.959243,restaurant,4
Kent Ale House,51 Kent Ave,11249,american,40.72232819,-73.9592514,restaurant,4.5
Caprices By Sophie,138 N 6th St,11211,dessert,40.7175903,-73.9592667,restaurant,4
